Variable,Year,Value,County2
per_unemployed,2021,3,Fluvanna County
per_unemployed,2021,4,Franklin County
per_unemployed,2021,3,Frederick County
per_unemployed,2021,4,Giles County
per_unemployed,2021,3,Gloucester County
per_unemployed,2021,3,Goochland County
per_unemployed,2021,3,Grayson County
per_unemployed,2021,3,Greene County
per_unemployed,2021,5,Greensville County
per_unemployed,2021,5,Halifax County
per_unemployed,2021,3,Hanover County
per_unemployed,2021,4,Henrico County
per_unemployed,2021,5,Henry County
per_unemployed,2021,3,Highland County
per_unemployed,2021,4,Isle of Wight County
per_unemployed,2021,4,James City County
per_unemployed,2021,3,King and Queen County
per_unemployed,2021,3,King George County
per_unemployed,2021,3,King William County
per_unemployed,2021,5,Lancaster County
per_unemployed,2021,4,Lee County
per_unemployed,2021,3,Loudoun County
per_unemployed,2021,3,Louisa County
per_unemployed,2021,4,Lunenburg County
per_unemployed,2021,3,Madison County
per_unemployed,2021,3,Mathews County
per_unemployed,2021,5,Mecklenburg County
per_unemployed,2021,3,Middlesex County
per_unemployed,2021,3,Montgomery County
per_unemployed,2021,4,Nelson County
per_unemployed,2021,3,New Kent County
per_unemployed,2021,5,Northampton County
per_unemployed,2021,5,Northumberland County
per_unemployed,2021,4,Nottoway County
per_unemployed,2021,4,Orange County
per_unemployed,2021,5,Page County
per_unemployed,2021,5,Patrick County
per_unemployed,2021,4,Pittsylvania County
per_unemployed,2021,3,Powhatan County
per_unemployed,2021,5,Prince Edward County
per_unemployed,2021,5,Prince George County
per_unemployed,2021,4,Prince William County
per_unemployed,2021,4,Pulaski County
per_unemployed,2021,3,Rappahannock County
per_unemployed,2021,4,Richmond County
per_unemployed,2021,3,Roanoke County
per_unemployed,2021,4,Rockbridge County
per_unemployed,2021,3,Rockingham County
per_unemployed,2021,4,Russell County
per_unemployed,2021,4,Scott County
per_unemployed,2021,4,Shenandoah County
per_unemployed,2021,4,Smyth County
per_unemployed,2021,4,Southampton County
per_unemployed,2021,4,Spotsylvania County
per_unemployed,2021,4,Stafford County
per_unemployed,2021,4,Surry County
per_unemployed,2021,7,Sussex County
per_unemployed,2021,5,Tazewell County
per_unemployed,2021,4,Warren County
per_unemployed,2021,4,Washington County
per_unemployed,2021,4,Westmoreland County
per_unemployed,2021,5,Wise County
per_unemployed,2021,4,Wythe County
per_unemployed,2021,3,York County
per_unemployed,2021,4,Alexandria City
per_unemployed,2021,5,Bristol City
per_unemployed,2021,4,Buena Vista City
per_unemployed,2021,4,Charlottesville City
per_unemployed,2021,4,Chesapeake City
per_unemployed,2021,5,Colonial Heights City
per_unemployed,2021,6,Covington City
per_unemployed,2021,7,Danville City
per_unemployed,2021,8,Emporia City
per_unemployed,2021,3,Fairfax City
per_unemployed,2021,3,Falls Church City
per_unemployed,2021,7,Franklin City
per_unemployed,2021,5,Fredericksburg City
per_unemployed,2021,4,Galax City
per_unemployed,2021,6,Hampton City
per_unemployed,2021,4,Harrisonburg City
per_unemployed,2021,8,Hopewell City
per_unemployed,2021,5,Lexington City
per_unemployed,2021,5,Lynchburg City
per_unemployed,2021,4,Manassas City
per_unemployed,2021,4,Manassas Park City
per_unemployed,2021,8,Martinsville City
per_unemployed,2021,6,Newport News City
per_unemployed,2021,6,Norfolk City
per_unemployed,2021,5,Norton City
per_unemployed,2021,11,Petersburg City
per_unemployed,2021,3,Poquoson City
per_unemployed,2021,7,Portsmouth City
per_unemployed,2021,4,Radford City
per_unemployed,2021,6,Richmond City
per_unemployed,2021,5,Roanoke City
per_unemployed,2021,4,Salem City
per_unemployed,2021,4,Staunton City
per_unemployed,2021,4,Suffolk City
per_unemployed,2021,4,Virginia Beach City
per_unemployed,2021,4,Waynesboro City
per_unemployed,2021,5,Williamsburg City
per_unemployed,2021,4,Winchester City
per_uninsured,2016,18,Accomack County
per_uninsured,2016,11,Albemarle County
per_uninsured,2016,10,Alleghany County
per_uninsured,2016,13,Amelia County
per_uninsured,2016,11,Amherst County
per_uninsured,2016,12,Appomattox County
per_uninsured,2016,7,Arlington County
per_uninsured,2016,11,Augusta County
per_uninsured,2016,11,Bath County
per_uninsured,2016,9,Bedford County
per_uninsured,2016,10,Bland County
per_uninsured,2016,8,Botetourt County
per_uninsured,2016,13,Brunswick County
per_uninsured,2016,13,Buchanan County
per_uninsured,2016,13,Buckingham County
per_uninsured,2016,11,Campbell County
per_uninsured,2016,11,Caroline County
per_uninsured,2016,13,Carroll County
per_uninsured,2016,16,Charles City County
per_uninsured,2016,15,Charlotte County
per_uninsured,2016,8,Chesterfield County
per_uninsured,2016,10,Clarke County
per_uninsured,2016,10,Craig County
per_uninsured,2016,13,Culpeper County
per_uninsured,2016,12,Cumberland County
per_uninsured,2016,12,Dickenson County
per_uninsured,2016,11,Dinwiddie County
per_uninsured,2016,12,Essex County
per_uninsured,2016,9,Fairfax County
per_uninsured,2016,9,Fauquier County
per_uninsured,2016,13,Floyd County
per_uninsured,2016,11,Fluvanna County
per_uninsured,2016,12,Franklin County
per_uninsured,2016,10,Frederick County
per_uninsured,2016,11,Giles County
per_uninsured,2016,10,Gloucester County
per_uninsured,2016,6,Goochland County
per_uninsured,2016,13,Grayson County
per_uninsured,2016,13,Greene County
per_uninsured,2016,10,Greensville County
per_uninsured,2016,12,Halifax County
per_uninsured,2016,7,Hanover County
per_uninsured,2016,10,Henrico County
per_uninsured,2016,13,Henry County
per_uninsured,2016,17,Highland County
per_uninsured,2016,9,Isle of Wight County
per_uninsured,2016,8,James City County
per_uninsured,2016,14,King and Queen County
per_uninsured,2016,7,King George County
per_uninsured,2016,10,King William County
per_uninsured,2016,11,Lancaster County
per_uninsured,2016,13,Lee County
per_uninsured,2016,7,Loudoun County
per_uninsured,2016,13,Louisa County
per_uninsured,2016,14,Lunenburg County
per_uninsured,2016,14,Madison County
per_uninsured,2016,9,Mathews County
per_uninsured,2016,13,Mecklenburg County
per_uninsured,2016,11,Middlesex County
per_uninsured,2016,10,Montgomery County
per_uninsured,2016,13,Nelson County
per_uninsured,2016,9,New Kent County
per_uninsured,2016,14,Northampton County
per_uninsured,2016,13,Northumberland County
per_uninsured,2016,12,Nottoway County
per_uninsured,2016,12,Orange County
per_uninsured,2016,14,Page County
per_uninsured,2016,14,Patrick County
per_uninsured,2016,12,Pittsylvania County
per_uninsured,2016,9,Powhatan County
per_uninsured,2016,13,Prince Edward County
per_uninsured,2016,8,Prince George County
per_uninsured,2016,10,Prince William County
per_uninsured,2016,9,Pulaski County
per_uninsured,2016,14,Rappahannock County
per_uninsured,2016,13,Richmond County
per_uninsured,2016,8,Roanoke County
per_uninsured,2016,12,Rockbridge County
per_uninsured,2016,13,Rockingham County
per_uninsured,2016,11,Russell County
per_uninsured,2016,12,Scott County
per_uninsured,2016,12,Shenandoah County
per_uninsured,2016,11,Smyth County
per_uninsured,2016,11,Southampton County
per_uninsured,2016,10,Spotsylvania County
per_uninsured,2016,7,Stafford County
per_uninsured,2016,11,Surry County
per_uninsured,2016,12,Sussex County
per_uninsured,2016,12,Tazewell County
per_uninsured,2016,10,Warren County
per_uninsured,2016,11,Washington County
per_uninsured,2016,13,Westmoreland County
per_uninsured,2016,12,Wise County
per_uninsured,2016,11,Wythe County
per_uninsured,2016,7,York County
per_uninsured,2016,12,Alexandria City
per_uninsured,2016,10,Bristol City
per_uninsured,2016,10,Buena Vista City
per_uninsured,2016,12,Charlottesville City
per_uninsured,2016,9,Chesapeake City
per_uninsured,2016,10,Colonial Heights City
per_uninsured,2016,10,Covington City
per_uninsured,2016,11,Danville City
per_uninsured,2016,12,Emporia City
per_uninsured,2016,9,Fairfax City
per_uninsured,2016,4,Falls Church City
per_uninsured,2016,10,Franklin City
per_uninsured,2016,11,Fredericksburg City
per_uninsured,2016,16,Galax City
per_uninsured,2016,9,Hampton City
per_uninsured,2016,14,Harrisonburg City
per_uninsured,2016,12,Hopewell City
per_uninsured,2016,10,Lexington City
per_uninsured,2016,11,Lynchburg City
per_uninsured,2016,15,Manassas City
per_uninsured,2016,16,Manassas Park City
per_uninsured,2016,11,Martinsville City
per_uninsured,2016,11,Newport News City
per_uninsured,2016,12,Norfolk City
per_uninsured,2016,10,Norton City
per_uninsured,2016,12,Petersburg City
per_uninsured,2016,6,Poquoson City
per_uninsured,2016,10,Portsmouth City
per_uninsured,2016,9,Radford City
per_uninsured,2016,12,Richmond City
per_uninsured,2016,13,Roanoke City
per_uninsured,2016,8,Salem City
per_uninsured,2016,10,Staunton City
per_uninsured,2016,9,Suffolk City
per_uninsured,2016,9,Virginia Beach City
per_uninsured,2016,12,Waynesboro City
per_uninsured,2016,12,Williamsburg City
per_uninsured,2016,14,Winchester City
per_uninsured,2016,10,Virginia
per_uninsured,2017,17,Accomack County
per_uninsured,2017,10,Albemarle County
per_uninsured,2017,10,Alleghany County
per_uninsured,2017,14,Amelia County
per_uninsured,2017,12,Amherst County
per_uninsured,2017,12,Appomattox County
per_uninsured,2017,8,Arlington County
per_uninsured,2017,11,Augusta County
per_uninsured,2017,11,Bath County
per_uninsured,2017,10,Bedford County
per_uninsured,2017,9,Bland County
per_uninsured,2017,8,Botetourt County
per_uninsured,2017,13,Brunswick County
per_uninsured,2017,12,Buchanan County
per_uninsured,2017,13,Buckingham County
per_uninsured,2017,11,Campbell County
per_uninsured,2017,11,Caroline County
per_uninsured,2017,13,Carroll County
per_uninsured,2017,16,Charles City County
per_uninsured,2017,15,Charlotte County
per_uninsured,2017,9,Chesterfield County
per_uninsured,2017,11,Clarke County
per_uninsured,2017,10,Craig County
per_uninsured,2017,13,Culpeper County
per_uninsured,2017,12,Cumberland County
per_uninsured,2017,12,Dickenson County
per_uninsured,2017,12,Dinwiddie County
per_uninsured,2017,13,Essex County
per_uninsured,2017,9,Fairfax County
per_uninsured,2017,10,Fauquier County
per_uninsured,2017,13,Floyd County
per_uninsured,2017,11,Fluvanna County
per_uninsured,2017,13,Franklin County
per_uninsured,2017,10,Frederick County
per_uninsured,2017,11,Giles County
per_uninsured,2017,10,Gloucester County
per_uninsured,2017,7,Goochland County
per_uninsured,2017,14,Grayson County
per_uninsured,2017,13,Greene County
per_uninsured,2017,10,Greensville County
per_uninsured,2017,11,Halifax County
per_uninsured,2017,8,Hanover County
per_uninsured,2017,10,Henrico County
per_uninsured,2017,13,Henry County
per_uninsured,2017,18,Highland County
per_uninsured,2017,9,Isle of Wight County
per_uninsured,2017,9,James City County
per_uninsured,2017,14,King and Queen County
per_uninsured,2017,7,King George County
per_uninsured,2017,10,King William County
per_uninsured,2017,12,Lancaster County
per_uninsured,2017,12,Lee County
per_uninsured,2017,7,Loudoun County
per_uninsured,2017,13,Louisa County
per_uninsured,2017,15,Lunenburg County
per_uninsured,2017,13,Madison County
per_uninsured,2017,10,Mathews County
per_uninsured,2017,12,Mecklenburg County
per_uninsured,2017,11,Middlesex County
per_uninsured,2017,11,Montgomery County
per_uninsured,2017,13,Nelson County
per_uninsured,2017,10,New Kent County
per_uninsured,2017,15,Northampton County
per_uninsured,2017,13,Northumberland County
per_uninsured,2017,13,Nottoway County
per_uninsured,2017,12,Orange County
per_uninsured,2017,13,Page County
per_uninsured,2017,14,Patrick County
per_uninsured,2017,13,Pittsylvania County
per_uninsured,2017,10,Powhatan County
per_uninsured,2017,12,Prince Edward County
per_uninsured,2017,9,Prince George County
per_uninsured,2017,12,Prince William County
per_uninsured,2017,10,Pulaski County
per_uninsured,2017,14,Rappahannock County
per_uninsured,2017,13,Richmond County
per_uninsured,2017,8,Roanoke County
per_uninsured,2017,12,Rockbridge County
per_uninsured,2017,15,Rockingham County
per_uninsured,2017,11,Russell County
per_uninsured,2017,11,Scott County
per_uninsured,2017,12,Shenandoah County
per_uninsured,2017,11,Smyth County
per_uninsured,2017,11,Southampton County
per_uninsured,2017,10,Spotsylvania County
per_uninsured,2017,8,Stafford County
per_uninsured,2017,10,Surry County
per_uninsured,2017,13,Sussex County
per_uninsured,2017,12,Tazewell County
per_uninsured,2017,11,Warren County
per_uninsured,2017,11,Washington County
per_uninsured,2017,13,Westmoreland County
per_uninsured,2017,12,Wise County
per_uninsured,2017,12,Wythe County
per_uninsured,2017,8,York County
per_uninsured,2017,11,Alexandria City
per_uninsured,2017,9,Bristol City
per_uninsured,2017,10,Buena Vista City
per_uninsured,2017,12,Charlottesville City
per_uninsured,2017,8,Chesapeake City
per_uninsured,2017,10,Colonial Heights City
per_uninsured,2017,10,Covington City
per_uninsured,2017,11,Danville City
per_uninsured,2017,12,Emporia City
per_uninsured,2017,9,Fairfax City
per_uninsured,2017,4,Falls Church City
per_uninsured,2017,10,Franklin City
per_uninsured,2017,11,Fredericksburg City
per_uninsured,2017,15,Galax City
per_uninsured,2017,10,Hampton City
per_uninsured,2017,16,Harrisonburg City
per_uninsured,2017,12,Hopewell City
per_uninsured,2017,9,Lexington City
per_uninsured,2017,10,Lynchburg City
per_uninsured,2017,17,Manassas City
per_uninsured,2017,16,Manassas Park City
per_uninsured,2017,10,Martinsville City
per_uninsured,2017,11,Newport News City
per_uninsured,2017,12,Norfolk City
per_uninsured,2017,11,Norton City
per_uninsured,2017,11,Petersburg City
per_uninsured,2017,6,Poquoson City
per_uninsured,2017,11,Portsmouth City
per_uninsured,2017,9,Radford City
per_uninsured,2017,14,Richmond City
per_uninsured,2017,13,Roanoke City
per_uninsured,2017,9,Salem City
per_uninsured,2017,10,Staunton City
per_uninsured,2017,9,Suffolk City
per_uninsured,2017,9,Virginia Beach City
per_uninsured,2017,12,Waynesboro City
per_uninsured,2017,12,Williamsburg City
per_uninsured,2017,15,Winchester City
per_uninsured,2017,10,Virginia
per_uninsured,2018,17,Accomack County
per_uninsured,2018,10,Albemarle County
per_uninsured,2018,10,Alleghany County
per_uninsured,2018,14,Amelia County
per_uninsured,2018,12,Amherst County
per_uninsured,2018,12,Appomattox County
per_uninsured,2018,7,Arlington County
per_uninsured,2018,10,Augusta County
per_uninsured,2018,13,Bath County
per_uninsured,2018,10,Bedford County
per_uninsured,2018,9,Bland County
per_uninsured,2018,8,Botetourt County
per_uninsured,2018,13,Brunswick County
per_uninsured,2018,13,Buchanan County
per_uninsured,2018,14,Buckingham County
per_uninsured,2018,12,Campbell County
per_uninsured,2018,11,Caroline County
per_uninsured,2018,13,Carroll County
per_uninsured,2018,15,Charles City County
per_uninsured,2018,15,Charlotte County
per_uninsured,2018,10,Chesterfield County
per_uninsured,2018,11,Clarke County
per_uninsured,2018,9,Craig County
per_uninsured,2018,12,Culpeper County
per_uninsured,2018,12,Cumberland County
per_uninsured,2018,12,Dickenson County
per_uninsured,2018,11,Dinwiddie County
per_uninsured,2018,12,Essex County
per_uninsured,2018,9,Fairfax County
per_uninsured,2018,10,Fauquier County
per_uninsured,2018,14,Floyd County
per_uninsured,2018,11,Fluvanna County
per_uninsured,2018,12,Franklin County
per_uninsured,2018,11,Frederick County
per_uninsured,2018,10,Giles County
per_uninsured,2018,10,Gloucester County
per_uninsured,2018,7,Goochland County
per_uninsured,2018,13,Grayson County
per_uninsured,2018,12,Greene County
per_uninsured,2018,11,Greensville County
per_uninsured,2018,11,Halifax County
per_uninsured,2018,7,Hanover County
per_uninsured,2018,10,Henrico County
per_uninsured,2018,14,Henry County
per_uninsured,2018,17,Highland County
per_uninsured,2018,9,Isle of Wight County
per_uninsured,2018,8,James City County
per_uninsured,2018,14,King and Queen County
per_uninsured,2018,7,King George County
per_uninsured,2018,10,King William County
per_uninsured,2018,13,Lancaster County
per_uninsured,2018,12,Lee County
per_uninsured,2018,7,Loudoun County
per_uninsured,2018,13,Louisa County
per_uninsured,2018,16,Lunenburg County
per_uninsured,2018,12,Madison County
per_uninsured,2018,10,Mathews County
per_uninsured,2018,12,Mecklenburg County
per_uninsured,2018,11,Middlesex County
per_uninsured,2018,10,Montgomery County
per_uninsured,2018,13,Nelson County
per_uninsured,2018,9,New Kent County
per_uninsured,2018,15,Northampton County
per_uninsured,2018,13,Northumberland County
per_uninsured,2018,14,Nottoway County
per_uninsured,2018,11,Orange County
per_uninsured,2018,13,Page County
per_uninsured,2018,13,Patrick County
per_uninsured,2018,12,Pittsylvania County
per_uninsured,2018,10,Powhatan County
per_uninsured,2018,13,Prince Edward County
per_uninsured,2018,9,Prince George County
per_uninsured,2018,12,Prince William County
per_uninsured,2018,10,Pulaski County
per_uninsured,2018,13,Rappahannock County
per_uninsured,2018,13,Richmond County
per_uninsured,2018,8,Roanoke County
per_uninsured,2018,11,Rockbridge County
per_uninsured,2018,12,Rockingham County
per_uninsured,2018,11,Russell County
per_uninsured,2018,11,Scott County
per_uninsured,2018,12,Shenandoah County
per_uninsured,2018,11,Smyth County
per_uninsured,2018,11,Southampton County
per_uninsured,2018,10,Spotsylvania County
per_uninsured,2018,8,Stafford County
per_uninsured,2018,10,Surry County
per_uninsured,2018,13,Sussex County
per_uninsured,2018,12,Tazewell County
per_uninsured,2018,12,Warren County
per_uninsured,2018,12,Washington County
per_uninsured,2018,13,Westmoreland County
per_uninsured,2018,12,Wise County
per_uninsured,2018,12,Wythe County
per_uninsured,2018,7,York County
per_uninsured,2018,11,Alexandria City
per_uninsured,2018,10,Bristol City
per_uninsured,2018,10,Buena Vista City
per_uninsured,2018,10,Charlottesville City
per_uninsured,2018,8,Chesapeake City
per_uninsured,2018,10,Colonial Heights City
per_uninsured,2018,11,Covington City
per_uninsured,2018,11,Danville City
per_uninsured,2018,10,Emporia City
per_uninsured,2018,9,Fairfax City
per_uninsured,2018,4,Falls Church City
per_uninsured,2018,9,Franklin City
per_uninsured,2018,11,Fredericksburg City
per_uninsured,2018,15,Galax City
per_uninsured,2018,9,Hampton City
per_uninsured,2018,15,Harrisonburg City
per_uninsured,2018,12,Hopewell City
per_uninsured,2018,8,Lexington City
per_uninsured,2018,11,Lynchburg City
per_uninsured,2018,16,Manassas City
per_uninsured,2018,16,Manassas Park City
per_uninsured,2018,10,Martinsville City
per_uninsured,2018,11,Newport News City
per_uninsured,2018,13,Norfolk City
per_uninsured,2018,10,Norton City
per_uninsured,2018,12,Petersburg City
per_uninsured,2018,6,Poquoson City
per_uninsured,2018,10,Portsmouth City
per_uninsured,2018,8,Radford City
per_uninsured,2018,13,Richmond City
per_uninsured,2018,13,Roanoke City
per_uninsured,2018,8,Salem City
per_uninsured,2018,10,Staunton City
per_uninsured,2018,9,Suffolk City
per_uninsured,2018,9,Virginia Beach City
per_uninsured,2018,12,Waynesboro City
per_uninsured,2018,10,Williamsburg City
per_uninsured,2018,14,Winchester City
per_uninsured,2018,10,Virginia
per_uninsured,2019,15,Accomack County
per_uninsured,2019,9,Albemarle County
per_uninsured,2019,10,Alleghany County
per_uninsured,2019,12,Amelia County
per_uninsured,2019,10,Amherst County
per_uninsured,2019,12,Appomattox County
per_uninsured,2019,6,Arlington County
per_uninsured,2019,10,Augusta County
per_uninsured,2019,10,Bath County
per_uninsured,2019,9,Bedford County
per_uninsured,2019,8,Bland County
per_uninsured,2019,7,Botetourt County
per_uninsured,2019,12,Brunswick County
per_uninsured,2019,12,Buchanan County
per_uninsured,2019,12,Buckingham County
per_uninsured,2019,10,Campbell County
per_uninsured,2019,10,Caroline County
per_uninsured,2019,12,Carroll County
per_uninsured,2019,14,Charles City County
per_uninsured,2019,12,Charlotte County
per_uninsured,2019,9,Chesterfield County
per_uninsured,2019,9,Clarke County
per_uninsured,2019,6,Craig County
per_uninsured,2019,11,Culpeper County
per_uninsured,2019,11,Cumberland County
per_uninsured,2019,10,Dickenson County
per_uninsured,2019,10,Dinwiddie County
per_uninsured,2019,11,Essex County
per_uninsured,2019,9,Fairfax County
per_uninsured,2019,9,Fauquier County
per_uninsured,2019,12,Floyd County
per_uninsured,2019,9,Fluvanna County
per_uninsured,2019,10,Franklin County
per_uninsured,2019,9,Frederick County
per_uninsured,2019,9,Giles County
per_uninsured,2019,9,Gloucester County
per_uninsured,2019,6,Goochland County
per_uninsured,2019,12,Grayson County
per_uninsured,2019,11,Greene County
per_uninsured,2019,9,Greensville County
per_uninsured,2019,11,Halifax County
per_uninsured,2019,7,Hanover County
per_uninsured,2019,9,Henrico County
per_uninsured,2019,11,Henry County
per_uninsured,2019,15,Highland County
per_uninsured,2019,8,Isle of Wight County
per_uninsured,2019,7,James City County
per_uninsured,2019,12,King and Queen County
per_uninsured,2019,7,King George County
per_uninsured,2019,9,King William County
per_uninsured,2019,12,Lancaster County
per_uninsured,2019,11,Lee County
per_uninsured,2019,6,Loudoun County
per_uninsured,2019,12,Louisa County
per_uninsured,2019,14,Lunenburg County
per_uninsured,2019,11,Madison County
per_uninsured,2019,9,Mathews County
per_uninsured,2019,12,Mecklenburg County
per_uninsured,2019,11,Middlesex County
per_uninsured,2019,9,Montgomery County
per_uninsured,2019,13,Nelson County
per_uninsured,2019,9,New Kent County
per_uninsured,2019,13,Northampton County
per_uninsured,2019,11,Northumberland County
per_uninsured,2019,13,Nottoway County
per_uninsured,2019,10,Orange County
per_uninsured,2019,11,Page County
per_uninsured,2019,12,Patrick County
per_uninsured,2019,11,Pittsylvania County
per_uninsured,2019,9,Powhatan County
per_uninsured,2019,10,Prince Edward County
per_uninsured,2019,8,Prince George County
per_uninsured,2019,11,Prince William County
per_uninsured,2019,8,Pulaski County
per_uninsured,2019,12,Rappahannock County
per_uninsured,2019,10,Richmond County
per_uninsured,2019,7,Roanoke County
per_uninsured,2019,10,Rockbridge County
per_uninsured,2019,12,Rockingham County
per_uninsured,2019,10,Russell County
per_uninsured,2019,10,Scott County
per_uninsured,2019,10,Shenandoah County
per_uninsured,2019,9,Smyth County
per_uninsured,2019,9,Southampton County
per_uninsured,2019,9,Spotsylvania County
per_uninsured,2019,7,Stafford County
per_uninsured,2019,9,Surry County
per_uninsured,2019,10,Sussex County
per_uninsured,2019,10,Tazewell County
per_uninsured,2019,10,Warren County
per_uninsured,2019,11,Washington County
per_uninsured,2019,11,Westmoreland County
per_uninsured,2019,11,Wise County
per_uninsured,2019,10,Wythe County
per_uninsured,2019,7,York County
per_uninsured,2019,9,Alexandria City
per_uninsured,2019,9,Bristol City
per_uninsured,2019,8,Buena Vista City
per_uninsured,2019,11,Charlottesville City
per_uninsured,2019,8,Chesapeake City
per_uninsured,2019,9,Colonial Heights City
per_uninsured,2019,8,Covington City
per_uninsured,2019,10,Danville City
per_uninsured,2019,8,Emporia City
per_uninsured,2019,9,Fairfax City
per_uninsured,2019,4,Falls Church City
per_uninsured,2019,7,Franklin City
per_uninsured,2019,10,Fredericksburg City
per_uninsured,2019,14,Galax City
per_uninsured,2019,8,Hampton City
per_uninsured,2019,13,Harrisonburg City
per_uninsured,2019,9,Hopewell City
per_uninsured,2019,6,Lexington City
per_uninsured,2019,9,Lynchburg City
per_uninsured,2019,16,Manassas City
per_uninsured,2019,15,Manassas Park City
per_uninsured,2019,8,Martinsville City
per_uninsured,2019,9,Newport News City
per_uninsured,2019,10,Norfolk City
per_uninsured,2019,8,Norton City
per_uninsured,2019,11,Petersburg City
per_uninsured,2019,6,Poquoson City
per_uninsured,2019,9,Portsmouth City
per_uninsured,2019,7,Radford City
per_uninsured,2019,12,Richmond City
per_uninsured,2019,11,Roanoke City
per_uninsured,2019,7,Salem City
per_uninsured,2019,9,Staunton City
per_uninsured,2019,8,Suffolk City
per_uninsured,2019,8,Virginia Beach City
per_uninsured,2019,10,Waynesboro City
per_uninsured,2019,8,Williamsburg City
per_uninsured,2019,13,Winchester City
per_uninsured,2019,10,Virginia
per_uninsured,2020,14,Accomack County
per_uninsured,2020,10,Albemarle County
per_uninsured,2020,9,Alleghany County
per_uninsured,2020,12,Amelia County
per_uninsured,2020,11,Amherst County
per_uninsured,2020,11,Appomattox County
per_uninsured,2020,6,Arlington County
per_uninsured,2020,9,Augusta County
per_uninsured,2020,10,Bath County
per_uninsured,2020,8,Bedford County
per_uninsured,2020,8,Bland County
per_uninsured,2020,7,Botetourt County
per_uninsured,2020,10,Brunswick County
per_uninsured,2020,10,Buchanan County
per_uninsured,2020,12,Buckingham County
per_uninsured,2020,9,Campbell County
per_uninsured,2020,9,Caroline County
per_uninsured,2020,12,Carroll County
per_uninsured,2020,15,Charles City County
per_uninsured,2020,11,Charlotte County
per_uninsured,2020,8,Chesterfield County
per_uninsured,2020,9,Clarke County
per_uninsured,2020,9,Craig County
per_uninsured,2020,11,Culpeper County
per_uninsured,2020,10,Cumberland County
per_uninsured,2020,9,Dickenson County
per_uninsured,2020,9,Dinwiddie County
per_uninsured,2020,11,Essex County
per_uninsured,2020,8,Fairfax County
per_uninsured,2020,9,Fauquier County
per_uninsured,2020,12,Floyd County
per_uninsured,2020,9,Fluvanna County
per_uninsured,2020,9,Franklin County
per_uninsured,2020,9,Frederick County
per_uninsured,2020,9,Giles County
per_uninsured,2020,9,Gloucester County
per_uninsured,2020,5,Goochland County
per_uninsured,2020,10,Grayson County
per_uninsured,2020,11,Greene County
per_uninsured,2020,7,Greensville County
per_uninsured,2020,9,Halifax County
per_uninsured,2020,7,Hanover County
per_uninsured,2020,8,Henrico County
per_uninsured,2020,10,Henry County
per_uninsured,2020,11,Highland County
per_uninsured,2020,8,Isle of Wight County
per_uninsured,2020,7,James City County
per_uninsured,2020,12,King and Queen County
per_uninsured,2020,6,King George County
per_uninsured,2020,9,King William County
per_uninsured,2020,11,Lancaster County
per_uninsured,2020,10,Lee County
per_uninsured,2020,6,Loudoun County
per_uninsured,2020,10,Louisa County
per_uninsured,2020,14,Lunenburg County
per_uninsured,2020,12,Madison County
per_uninsured,2020,9,Mathews County
per_uninsured,2020,11,Mecklenburg County
per_uninsured,2020,12,Middlesex County
per_uninsured,2020,8,Montgomery County
per_uninsured,2020,12,Nelson County
per_uninsured,2020,9,New Kent County
per_uninsured,2020,11,Northampton County
per_uninsured,2020,11,Northumberland County
per_uninsured,2020,11,Nottoway County
per_uninsured,2020,10,Orange County
per_uninsured,2020,11,Page County
per_uninsured,2020,10,Patrick County
per_uninsured,2020,10,Pittsylvania County
per_uninsured,2020,9,Powhatan County
per_uninsured,2020,10,Prince Edward County
per_uninsured,2020,7,Prince George County
per_uninsured,2020,9,Prince William County
per_uninsured,2020,8,Pulaski County
per_uninsured,2020,14,Rappahannock County
per_uninsured,2020,10,Richmond County
per_uninsured,2020,7,Roanoke County
per_uninsured,2020,10,Rockbridge County
per_uninsured,2020,12,Rockingham County
per_uninsured,2020,9,Russell County
per_uninsured,2020,9,Scott County
per_uninsured,2020,11,Shenandoah County
per_uninsured,2020,8,Smyth County
per_uninsured,2020,9,Southampton County
per_uninsured,2020,8,Spotsylvania County
per_uninsured,2020,8,Stafford County
per_uninsured,2020,9,Surry County
per_uninsured,2020,9,Sussex County
per_uninsured,2020,9,Tazewell County
per_uninsured,2020,10,Warren County
per_uninsured,2020,9,Washington County
per_uninsured,2020,11,Westmoreland County
per_uninsured,2020,10,Wise County
per_uninsured,2020,10,Wythe County
per_uninsured,2020,6,York County
per_uninsured,2020,8,Alexandria City
per_uninsured,2020,9,Bristol City
per_uninsured,2020,10,Buena Vista City
per_uninsured,2020,9,Charlottesville City
per_uninsured,2020,8,Chesapeake City
per_uninsured,2020,9,Colonial Heights City
per_uninsured,2020,8,Covington City
per_uninsured,2020,9,Danville City
per_uninsured,2020,9,Emporia City
per_uninsured,2020,9,Fairfax City
per_uninsured,2020,4,Falls Church City
per_uninsured,2020,8,Franklin City
per_uninsured,2020,12,Fredericksburg City
per_uninsured,2020,11,Galax City
per_uninsured,2020,8,Hampton City
per_uninsured,2020,13,Harrisonburg City
per_uninsured,2020,9,Hopewell City
per_uninsured,2020,7,Lexington City
per_uninsured,2020,8,Lynchburg City
per_uninsured,2020,17,Manassas City
per_uninsured,2020,17,Manassas Park City
per_uninsured,2020,9,Martinsville City
per_uninsured,2020,8,Newport News City
per_uninsured,2020,11,Norfolk City
per_uninsured,2020,7,Norton City
