Category,Variable,Year,County,FIPS,Value,County2,GEOID
healthcare_access_and_quality,per_with_annual_mammogram,2019,Pittsylvania,51143,46,Pittsylvania County,51143
healthcare_access_and_quality,per_with_annual_mammogram,2019,Powhatan,51145,49,Powhatan County,51145
healthcare_access_and_quality,per_with_annual_mammogram,2019,Prince Edward,51147,40,Prince Edward County,51147
healthcare_access_and_quality,per_with_annual_mammogram,2019,Prince George,51149,43,Prince George County,51149
healthcare_access_and_quality,per_with_annual_mammogram,2019,Prince William,51153,36,Prince William County,51153
healthcare_access_and_quality,per_with_annual_mammogram,2019,Pulaski,51155,44,Pulaski County,51155
healthcare_access_and_quality,per_with_annual_mammogram,2019,Rappahannock,51157,34,Rappahannock County,51157
healthcare_access_and_quality,per_with_annual_mammogram,2019,Richmond,51159,56,Richmond County,51159
healthcare_access_and_quality,per_with_annual_mammogram,2019,Roanoke,51161,48,Roanoke County,51161
healthcare_access_and_quality,per_with_annual_mammogram,2019,Rockbridge,51163,47,Rockbridge County,51163
healthcare_access_and_quality,per_with_annual_mammogram,2019,Rockingham,51165,44,Rockingham County,51165
healthcare_access_and_quality,per_with_annual_mammogram,2019,Russell,51167,40,Russell County,51167
healthcare_access_and_quality,per_with_annual_mammogram,2019,Scott,51169,48,Scott County,51169
healthcare_access_and_quality,per_with_annual_mammogram,2019,Shenandoah,51171,42,Shenandoah County,51171
healthcare_access_and_quality,per_with_annual_mammogram,2019,Smyth,51173,41,Smyth County,51173
healthcare_access_and_quality,per_with_annual_mammogram,2019,Southampton,51175,48,Southampton County,51175
healthcare_access_and_quality,per_with_annual_mammogram,2019,Spotsylvania,51177,40,Spotsylvania County,51177
healthcare_access_and_quality,per_with_annual_mammogram,2019,Stafford,51179,38,Stafford County,51179
healthcare_access_and_quality,per_with_annual_mammogram,2019,Surry,51181,57,Surry County,51181
healthcare_access_and_quality,per_with_annual_mammogram,2019,Sussex,51183,48,Sussex County,51183
healthcare_access_and_quality,per_with_annual_mammogram,2019,Tazewell,51185,35,Tazewell County,51185
healthcare_access_and_quality,per_with_annual_mammogram,2019,Warren,51187,37,Warren County,51187
healthcare_access_and_quality,per_with_annual_mammogram,2019,Washington,51191,45,Washington County,51191
healthcare_access_and_quality,per_with_annual_mammogram,2019,Westmoreland,51193,44,Westmoreland County,51193
healthcare_access_and_quality,per_with_annual_mammogram,2019,Wise,51195,46,Wise County,51195
healthcare_access_and_quality,per_with_annual_mammogram,2019,Wythe,51197,38,Wythe County,51197
healthcare_access_and_quality,per_with_annual_mammogram,2019,York,51199,57,York County,51199
healthcare_access_and_quality,per_with_annual_mammogram,2019,Alexandria City,51510,37,Alexandria City,51510
healthcare_access_and_quality,per_with_annual_mammogram,2019,Bristol City,51520,45,Bristol City,51520
healthcare_access_and_quality,per_with_annual_mammogram,2019,Buena Vista City,51530,41,Buena Vista City,51530
healthcare_access_and_quality,per_with_annual_mammogram,2019,Charlottesville City,51540,55,Charlottesville City,51540
healthcare_access_and_quality,per_with_annual_mammogram,2019,Chesapeake City,51550,48,Chesapeake City,51550
healthcare_access_and_quality,per_with_annual_mammogram,2019,Colonial Heights City,51570,44,Colonial Heights City,51570
healthcare_access_and_quality,per_with_annual_mammogram,2019,Covington City,51580,49,Covington City,51580
healthcare_access_and_quality,per_with_annual_mammogram,2019,Danville City,51590,49,Danville City,51590
healthcare_access_and_quality,per_with_annual_mammogram,2019,Emporia City,51595,46,Emporia City,51595
healthcare_access_and_quality,per_with_annual_mammogram,2019,Fairfax City,51600,37,Fairfax City,51600
healthcare_access_and_quality,per_with_annual_mammogram,2019,Falls Church City,51610,42,Falls Church City,51610
healthcare_access_and_quality,per_with_annual_mammogram,2019,Franklin City,51620,42,Franklin City,51620
healthcare_access_and_quality,per_with_annual_mammogram,2019,Fredericksburg City,51630,40,Fredericksburg City,51630
healthcare_access_and_quality,per_with_annual_mammogram,2019,Galax City,51640,48,Galax City,51640
healthcare_access_and_quality,per_with_annual_mammogram,2019,Hampton City,51650,46,Hampton City,51650
healthcare_access_and_quality,per_with_annual_mammogram,2019,Harrisonburg City,51660,46,Harrisonburg City,51660
healthcare_access_and_quality,per_with_annual_mammogram,2019,Hopewell City,51670,39,Hopewell City,51670
healthcare_access_and_quality,per_with_annual_mammogram,2019,Lexington City,51678,45,Lexington City,51678
healthcare_access_and_quality,per_with_annual_mammogram,2019,Lynchburg City,51680,33,Lynchburg City,51680
healthcare_access_and_quality,per_with_annual_mammogram,2019,Manassas City,51683,34,Manassas City,51683
healthcare_access_and_quality,per_with_annual_mammogram,2019,Manassas Park City,51685,NA,Manassas Park City,51685
healthcare_access_and_quality,per_with_annual_mammogram,2019,Martinsville City,51690,48,Martinsville City,51690
healthcare_access_and_quality,per_with_annual_mammogram,2019,Newport News City,51700,45,Newport News City,51700
healthcare_access_and_quality,per_with_annual_mammogram,2019,Norfolk City,51710,47,Norfolk City,51710
healthcare_access_and_quality,per_with_annual_mammogram,2019,Norton City,51720,47,Norton City,51720
healthcare_access_and_quality,per_with_annual_mammogram,2019,Petersburg City,51730,47,Petersburg City,51730
healthcare_access_and_quality,per_with_annual_mammogram,2019,Poquoson City,51735,56,Poquoson City,51735
healthcare_access_and_quality,per_with_annual_mammogram,2019,Portsmouth City,51740,45,Portsmouth City,51740
healthcare_access_and_quality,per_with_annual_mammogram,2019,Radford City,51750,48,Radford City,51750
healthcare_access_and_quality,per_with_annual_mammogram,2019,Richmond City,51760,48,Richmond City,51760
healthcare_access_and_quality,per_with_annual_mammogram,2019,Roanoke City,51770,43,Roanoke City,51770
healthcare_access_and_quality,per_with_annual_mammogram,2019,Salem City,51775,48,Salem City,51775
healthcare_access_and_quality,per_with_annual_mammogram,2019,Staunton City,51790,51,Staunton City,51790
healthcare_access_and_quality,per_with_annual_mammogram,2019,Suffolk City,51800,49,Suffolk City,51800
healthcare_access_and_quality,per_with_annual_mammogram,2019,Virginia Beach City,51810,52,Virginia Beach City,51810
healthcare_access_and_quality,per_with_annual_mammogram,2019,Waynesboro City,51820,52,Waynesboro City,51820
healthcare_access_and_quality,per_with_annual_mammogram,2019,Williamsburg City,51830,59,Williamsburg City,51830
healthcare_access_and_quality,per_with_annual_mammogram,2019,Winchester City,51840,35,Winchester City,51840
healthcare_access_and_quality,per_with_annual_mammogram,2020,Accomack,51001,39,Accomack County,51001
healthcare_access_and_quality,per_with_annual_mammogram,2020,Albemarle,51003,47,Albemarle County,51003
healthcare_access_and_quality,per_with_annual_mammogram,2020,Alleghany,51005,39,Alleghany County,51005
healthcare_access_and_quality,per_with_annual_mammogram,2020,Amelia,51007,33,Amelia County,51007
healthcare_access_and_quality,per_with_annual_mammogram,2020,Amherst,51009,30,Amherst County,51009
healthcare_access_and_quality,per_with_annual_mammogram,2020,Appomattox,51011,30,Appomattox County,51011
healthcare_access_and_quality,per_with_annual_mammogram,2020,Arlington,51013,33,Arlington County,51013
healthcare_access_and_quality,per_with_annual_mammogram,2020,Augusta,51015,48,Augusta County,51015
healthcare_access_and_quality,per_with_annual_mammogram,2020,Bath,51017,42,Bath County,51017
healthcare_access_and_quality,per_with_annual_mammogram,2020,Bedford,51019,NA,Bedford County,51019
healthcare_access_and_quality,per_with_annual_mammogram,2020,Bland,51021,33,Bland County,51021
healthcare_access_and_quality,per_with_annual_mammogram,2020,Botetourt,51023,39,Botetourt County,51023
healthcare_access_and_quality,per_with_annual_mammogram,2020,Brunswick,51025,44,Brunswick County,51025
healthcare_access_and_quality,per_with_annual_mammogram,2020,Buchanan,51027,27,Buchanan County,51027
healthcare_access_and_quality,per_with_annual_mammogram,2020,Buckingham,51029,37,Buckingham County,51029
healthcare_access_and_quality,per_with_annual_mammogram,2020,Campbell,51031,30,Campbell County,51031
healthcare_access_and_quality,per_with_annual_mammogram,2020,Caroline,51033,36,Caroline County,51033
healthcare_access_and_quality,per_with_annual_mammogram,2020,Carroll,51035,34,Carroll County,51035
healthcare_access_and_quality,per_with_annual_mammogram,2020,Charles City,51036,46,Charles City County,51036
healthcare_access_and_quality,per_with_annual_mammogram,2020,Charlotte,51037,29,Charlotte County,51037
healthcare_access_and_quality,per_with_annual_mammogram,2020,Chesterfield,51041,43,Chesterfield County,51041
healthcare_access_and_quality,per_with_annual_mammogram,2020,Clarke,51043,32,Clarke County,51043
healthcare_access_and_quality,per_with_annual_mammogram,2020,Craig,51045,35,Craig County,51045
healthcare_access_and_quality,per_with_annual_mammogram,2020,Culpeper,51047,34,Culpeper County,51047
healthcare_access_and_quality,per_with_annual_mammogram,2020,Cumberland,51049,41,Cumberland County,51049
healthcare_access_and_quality,per_with_annual_mammogram,2020,Dickenson,51051,31,Dickenson County,51051
healthcare_access_and_quality,per_with_annual_mammogram,2020,Dinwiddie,51053,40,Dinwiddie County,51053
healthcare_access_and_quality,per_with_annual_mammogram,2020,Essex,51057,48,Essex County,51057
healthcare_access_and_quality,per_with_annual_mammogram,2020,Fairfax,51059,30,Fairfax County,51059
healthcare_access_and_quality,per_with_annual_mammogram,2020,Fauquier,51061,32,Fauquier County,51061
healthcare_access_and_quality,per_with_annual_mammogram,2020,Floyd,51063,30,Floyd County,51063
healthcare_access_and_quality,per_with_annual_mammogram,2020,Fluvanna,51065,52,Fluvanna County,51065
healthcare_access_and_quality,per_with_annual_mammogram,2020,Franklin,51067,34,Franklin County,51067
healthcare_access_and_quality,per_with_annual_mammogram,2020,Frederick,51069,38,Frederick County,51069
healthcare_access_and_quality,per_with_annual_mammogram,2020,Giles,51071,41,Giles County,51071
healthcare_access_and_quality,per_with_annual_mammogram,2020,Gloucester,51073,46,Gloucester County,51073
healthcare_access_and_quality,per_with_annual_mammogram,2020,Goochland,51075,48,Goochland County,51075
healthcare_access_and_quality,per_with_annual_mammogram,2020,Grayson,51077,32,Grayson County,51077
healthcare_access_and_quality,per_with_annual_mammogram,2020,Greene,51079,46,Greene County,51079
healthcare_access_and_quality,per_with_annual_mammogram,2020,Greensville,51081,42,Greensville County,51081
healthcare_access_and_quality,per_with_annual_mammogram,2020,Halifax,51083,38,Halifax County,51083
healthcare_access_and_quality,per_with_annual_mammogram,2020,Hanover,51085,45,Hanover County,51085
healthcare_access_and_quality,per_with_annual_mammogram,2020,Henrico,51087,45,Henrico County,51087
healthcare_access_and_quality,per_with_annual_mammogram,2020,Henry,51089,40,Henry County,51089
healthcare_access_and_quality,per_with_annual_mammogram,2020,Highland,51091,36,Highland County,51091
healthcare_access_and_quality,per_with_annual_mammogram,2020,Isle of Wight,51093,46,Isle of Wight County,51093
healthcare_access_and_quality,per_with_annual_mammogram,2020,James City,51095,53,James City County,51095
healthcare_access_and_quality,per_with_annual_mammogram,2020,King and Queen,51097,42,King and Queen County,51097
healthcare_access_and_quality,per_with_annual_mammogram,2020,King George,51099,35,King George County,51099
healthcare_access_and_quality,per_with_annual_mammogram,2020,King William,51101,40,King William County,51101
healthcare_access_and_quality,per_with_annual_mammogram,2020,Lancaster,51103,52,Lancaster County,51103
healthcare_access_and_quality,per_with_annual_mammogram,2020,Lee,51105,31,Lee County,51105
healthcare_access_and_quality,per_with_annual_mammogram,2020,Loudoun,51107,27,Loudoun County,51107
healthcare_access_and_quality,per_with_annual_mammogram,2020,Louisa,51109,42,Louisa County,51109
healthcare_access_and_quality,per_with_annual_mammogram,2020,Lunenburg,51111,41,Lunenburg County,51111
healthcare_access_and_quality,per_with_annual_mammogram,2020,Madison,51113,44,Madison County,51113
healthcare_access_and_quality,per_with_annual_mammogram,2020,Mathews,51115,47,Mathews County,51115
healthcare_access_and_quality,per_with_annual_mammogram,2020,Mecklenburg,51117,41,Mecklenburg County,51117
healthcare_access_and_quality,per_with_annual_mammogram,2020,Middlesex,51119,45,Middlesex County,51119
healthcare_access_and_quality,per_with_annual_mammogram,2020,Montgomery,51121,42,Montgomery County,51121
healthcare_access_and_quality,per_with_annual_mammogram,2020,Nelson,51125,40,Nelson County,51125
healthcare_access_and_quality,per_with_annual_mammogram,2020,New Kent,51127,45,New Kent County,51127
healthcare_access_and_quality,per_with_annual_mammogram,2020,Northampton,51131,43,Northampton County,51131
healthcare_access_and_quality,per_with_annual_mammogram,2020,Northumberland,51133,43,Northumberland County,51133
healthcare_access_and_quality,per_with_annual_mammogram,2020,Nottoway,51135,34,Nottoway County,51135
healthcare_access_and_quality,per_with_annual_mammogram,2020,Orange,51137,44,Orange County,51137
healthcare_access_and_quality,per_with_annual_mammogram,2020,Page,51139,36,Page County,51139
healthcare_access_and_quality,per_with_annual_mammogram,2020,Patrick,51141,38,Patrick County,51141
healthcare_access_and_quality,per_with_annual_mammogram,2020,Pittsylvania,51143,42,Pittsylvania County,51143
healthcare_access_and_quality,per_with_annual_mammogram,2020,Powhatan,51145,42,Powhatan County,51145
healthcare_access_and_quality,per_with_annual_mammogram,2020,Prince Edward,51147,36,Prince Edward County,51147
healthcare_access_and_quality,per_with_annual_mammogram,2020,Prince George,51149,36,Prince George County,51149
healthcare_access_and_quality,per_with_annual_mammogram,2020,Prince William,51153,30,Prince William County,51153
healthcare_access_and_quality,per_with_annual_mammogram,2020,Pulaski,51155,36,Pulaski County,51155
healthcare_access_and_quality,per_with_annual_mammogram,2020,Rappahannock,51157,28,Rappahannock County,51157
healthcare_access_and_quality,per_with_annual_mammogram,2020,Richmond,51159,47,Richmond County,51159
healthcare_access_and_quality,per_with_annual_mammogram,2020,Roanoke,51161,39,Roanoke County,51161
healthcare_access_and_quality,per_with_annual_mammogram,2020,Rockbridge,51163,41,Rockbridge County,51163
healthcare_access_and_quality,per_with_annual_mammogram,2020,Rockingham,51165,41,Rockingham County,51165
healthcare_access_and_quality,per_with_annual_mammogram,2020,Russell,51167,34,Russell County,51167
healthcare_access_and_quality,per_with_annual_mammogram,2020,Scott,51169,40,Scott County,51169
healthcare_access_and_quality,per_with_annual_mammogram,2020,Shenandoah,51171,38,Shenandoah County,51171
healthcare_access_and_quality,per_with_annual_mammogram,2020,Smyth,51173,40,Smyth County,51173
healthcare_access_and_quality,per_with_annual_mammogram,2020,Southampton,51175,42,Southampton County,51175
healthcare_access_and_quality,per_with_annual_mammogram,2020,Spotsylvania,51177,36,Spotsylvania County,51177
healthcare_access_and_quality,per_with_annual_mammogram,2020,Stafford,51179,36,Stafford County,51179
healthcare_access_and_quality,per_with_annual_mammogram,2020,Surry,51181,51,Surry County,51181
healthcare_access_and_quality,per_with_annual_mammogram,2020,Sussex,51183,39,Sussex County,51183
healthcare_access_and_quality,per_with_annual_mammogram,2020,Tazewell,51185,35,Tazewell County,51185
healthcare_access_and_quality,per_with_annual_mammogram,2020,Warren,51187,29,Warren County,51187
healthcare_access_and_quality,per_with_annual_mammogram,2020,Washington,51191,42,Washington County,51191
healthcare_access_and_quality,per_with_annual_mammogram,2020,Westmoreland,51193,39,Westmoreland County,51193
healthcare_access_and_quality,per_with_annual_mammogram,2020,Wise,51195,37,Wise County,51195
healthcare_access_and_quality,per_with_annual_mammogram,2020,Wythe,51197,32,Wythe County,51197
healthcare_access_and_quality,per_with_annual_mammogram,2020,York,51199,52,York County,51199
healthcare_access_and_quality,per_with_annual_mammogram,2020,Alexandria City,51510,31,Alexandria City,51510
healthcare_access_and_quality,per_with_annual_mammogram,2020,Bristol City,51520,41,Bristol City,51520
healthcare_access_and_quality,per_with_annual_mammogram,2020,Buena Vista City,51530,33,Buena Vista City,51530
healthcare_access_and_quality,per_with_annual_mammogram,2020,Charlottesville City,51540,49,Charlottesville City,51540
healthcare_access_and_quality,per_with_annual_mammogram,2020,Chesapeake City,51550,42,Chesapeake City,51550
healthcare_access_and_quality,per_with_annual_mammogram,2020,Colonial Heights City,51570,38,Colonial Heights City,51570
healthcare_access_and_quality,per_with_annual_mammogram,2020,Covington City,51580,41,Covington City,51580
healthcare_access_and_quality,per_with_annual_mammogram,2020,Danville City,51590,46,Danville City,51590
healthcare_access_and_quality,per_with_annual_mammogram,2020,Emporia City,51595,45,Emporia City,51595
healthcare_access_and_quality,per_with_annual_mammogram,2020,Fairfax City,51600,30,Fairfax City,51600
healthcare_access_and_quality,per_with_annual_mammogram,2020,Falls Church City,51610,35,Falls Church City,51610
healthcare_access_and_quality,per_with_annual_mammogram,2020,Franklin City,51620,41,Franklin City,51620
healthcare_access_and_quality,per_with_annual_mammogram,2020,Fredericksburg City,51630,35,Fredericksburg City,51630
healthcare_access_and_quality,per_with_annual_mammogram,2020,Galax City,51640,37,Galax City,51640
healthcare_access_and_quality,per_with_annual_mammogram,2020,Hampton City,51650,45,Hampton City,51650
healthcare_access_and_quality,per_with_annual_mammogram,2020,Harrisonburg City,51660,44,Harrisonburg City,51660
healthcare_access_and_quality,per_with_annual_mammogram,2020,Hopewell City,51670,37,Hopewell City,51670
healthcare_access_and_quality,per_with_annual_mammogram,2020,Lexington City,51678,41,Lexington City,51678
healthcare_access_and_quality,per_with_annual_mammogram,2020,Lynchburg City,51680,30,Lynchburg City,51680
healthcare_access_and_quality,per_with_annual_mammogram,2020,Manassas City,51683,27,Manassas City,51683
healthcare_access_and_quality,per_with_annual_mammogram,2020,Manassas Park City,51685,NA,Manassas Park City,51685
healthcare_access_and_quality,per_with_annual_mammogram,2020,Martinsville City,51690,40,Martinsville City,51690
healthcare_access_and_quality,per_with_annual_mammogram,2020,Newport News City,51700,43,Newport News City,51700
healthcare_access_and_quality,per_with_annual_mammogram,2020,Norfolk City,51710,43,Norfolk City,51710
healthcare_access_and_quality,per_with_annual_mammogram,2020,Norton City,51720,37,Norton City,51720
healthcare_access_and_quality,per_with_annual_mammogram,2020,Petersburg City,51730,41,Petersburg City,51730
healthcare_access_and_quality,per_with_annual_mammogram,2020,Poquoson City,51735,48,Poquoson City,51735
healthcare_access_and_quality,per_with_annual_mammogram,2020,Portsmouth City,51740,38,Portsmouth City,51740
healthcare_access_and_quality,per_with_annual_mammogram,2020,Radford City,51750,38,Radford City,51750
healthcare_access_and_quality,per_with_annual_mammogram,2020,Richmond City,51760,43,Richmond City,51760
healthcare_access_and_quality,per_with_annual_mammogram,2020,Roanoke City,51770,36,Roanoke City,51770
healthcare_access_and_quality,per_with_annual_mammogram,2020,Salem City,51775,42,Salem City,51775
healthcare_access_and_quality,per_with_annual_mammogram,2020,Staunton City,51790,49,Staunton City,51790
healthcare_access_and_quality,per_with_annual_mammogram,2020,Suffolk City,51800,45,Suffolk City,51800
healthcare_access_and_quality,per_with_annual_mammogram,2020,Virginia Beach City,51810,47,Virginia Beach City,51810
healthcare_access_and_quality,per_with_annual_mammogram,2020,Waynesboro City,51820,52,Waynesboro City,51820
healthcare_access_and_quality,per_with_annual_mammogram,2020,Williamsburg City,51830,53,Williamsburg City,51830
healthcare_access_and_quality,per_with_annual_mammogram,2020,Winchester City,51840,42,Winchester City,51840
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Accomack,51001,4745,Accomack County,51001
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Albemarle,51003,2837,Albemarle County,51003
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Alleghany,51005,8763,Alleghany County,51005
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Amelia,51007,4809,Amelia County,51007
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Amherst,51009,4318,Amherst County,51009
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Appomattox,51011,4471,Appomattox County,51011
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Arlington,51013,3001,Arlington County,51013
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Augusta,51015,4280,Augusta County,51015
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Bath,51017,5590,Bath County,51017
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Bedford,51019,3436,Bedford County,51019
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Bland,51021,3821,Bland County,51021
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Botetourt,51023,3375,Botetourt County,51023
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Brunswick,51025,6961,Brunswick County,51025
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Buchanan,51027,10521,Buchanan County,51027
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Buckingham,51029,5416,Buckingham County,51029
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Campbell,51031,4694,Campbell County,51031
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Caroline,51033,4921,Caroline County,51033
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Carroll,51035,4305,Carroll County,51035
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Charles City,51036,4475,Charles City County,51036
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Charlotte,51037,4435,Charlotte County,51037
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Chesterfield,51041,4032,Chesterfield County,51041
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Clarke,51043,6681,Clarke County,51043
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Craig,51045,3848,Craig County,51045
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Culpeper,51047,4627,Culpeper County,51047
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Cumberland,51049,6197,Cumberland County,51049
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Dickenson,51051,5112,Dickenson County,51051
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Dinwiddie,51053,5965,Dinwiddie County,51053
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Essex,51057,4364,Essex County,51057
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Fairfax,51059,3271,Fairfax County,51059
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Fauquier,51061,5056,Fauquier County,51061
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Floyd,51063,2815,Floyd County,51063
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Fluvanna,51065,3614,Fluvanna County,51065
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Franklin,51067,3945,Franklin County,51067
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Frederick,51069,6013,Frederick County,51069
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Giles,51071,3662,Giles County,51071
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Gloucester,51073,3971,Gloucester County,51073
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Goochland,51075,3177,Goochland County,51075
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Grayson,51077,4541,Grayson County,51077
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Greene,51079,3249,Greene County,51079
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Greensville,51081,5040,Greensville County,51081
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Halifax,51083,4684,Halifax County,51083
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Hanover,51085,3704,Hanover County,51085
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Henrico,51087,3656,Henrico County,51087
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Henry,51089,5107,Henry County,51089
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Highland,51091,2110,Highland County,51091
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Isle of Wight,51093,4655,Isle of Wight County,51093
healthcare_access_and_quality,preventable_hospitalization_rate,2016,James City,51095,4725,James City County,51095
healthcare_access_and_quality,preventable_hospitalization_rate,2016,King and Queen,51097,5349,King and Queen County,51097
healthcare_access_and_quality,preventable_hospitalization_rate,2016,King George,51099,5595,King George County,51099
healthcare_access_and_quality,preventable_hospitalization_rate,2016,King William,51101,3529,King William County,51101
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Lancaster,51103,3820,Lancaster County,51103
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Lee,51105,5965,Lee County,51105
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Loudoun,51107,4625,Loudoun County,51107
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Louisa,51109,4108,Louisa County,51109
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Lunenburg,51111,3783,Lunenburg County,51111
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Madison,51113,3775,Madison County,51113
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Mathews,51115,3140,Mathews County,51115
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Mecklenburg,51117,4829,Mecklenburg County,51117
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Middlesex,51119,4222,Middlesex County,51119
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Montgomery,51121,3309,Montgomery County,51121
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Nelson,51125,4291,Nelson County,51125
healthcare_access_and_quality,preventable_hospitalization_rate,2016,New Kent,51127,3233,New Kent County,51127
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Northampton,51131,5995,Northampton County,51131
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Northumberland,51133,3893,Northumberland County,51133
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Nottoway,51135,5163,Nottoway County,51135
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Orange,51137,3993,Orange County,51137
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Page,51139,5439,Page County,51139
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Patrick,51141,4393,Patrick County,51141
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Pittsylvania,51143,4058,Pittsylvania County,51143
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Powhatan,51145,4070,Powhatan County,51145
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Prince Edward,51147,5415,Prince Edward County,51147
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Prince George,51149,5585,Prince George County,51149
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Prince William,51153,4544,Prince William County,51153
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Pulaski,51155,6220,Pulaski County,51155
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Rappahannock,51157,3207,Rappahannock County,51157
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Richmond,51159,3905,Richmond County,51159
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Roanoke,51161,3759,Roanoke County,51161
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Rockbridge,51163,3383,Rockbridge County,51163
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Rockingham,51165,4948,Rockingham County,51165
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Russell,51167,8234,Russell County,51167
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Scott,51169,5105,Scott County,51169
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Shenandoah,51171,5166,Shenandoah County,51171
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Smyth,51173,5333,Smyth County,51173
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Southampton,51175,5795,Southampton County,51175
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Spotsylvania,51177,6140,Spotsylvania County,51177
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Stafford,51179,6010,Stafford County,51179
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Surry,51181,4374,Surry County,51181
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Sussex,51183,5997,Sussex County,51183
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Tazewell,51185,6338,Tazewell County,51185
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Warren,51187,5279,Warren County,51187
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Washington,51191,6310,Washington County,51191
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Westmoreland,51193,5089,Westmoreland County,51193
healthcare_access_and_quality,preventable_hospitalization_rate,2016,Wise,51195,6438,Wise County,51195
